V5,V2
4.9,4.985
4.895,4.965
4.9,4.99
4.915,4.995
4.91,4.98
4.905,4.975
4.905,5.015
4.92,5.075
4.935,5.335
4.955,5.835
5.025,5.965
5.2,5.625
5.625,5.44
5.955,5.405
5.69,5.38
5.355,5.355
5.315,5.3
5.335,5.165
5.375,4.965
5.42,4.725
5.475,4.43
5.505,4.13
5.52,3.81
5.54,3.525
5.555,3.315
5.585,3.125
5.615,2.975
5.635,2.82
5.64,2.635
5.625,2.465
5.61,2.415
5.48,2.27
5.42,2.215
5.345,2.15
5.225,2.105
5.09,2.08
5.035,2.075
5.02,2.065
5.025,2.065
5.02,2.1
5.0,2.195
4.95,2.315
4.89,2.46
4.84,2.64
4.82,2.88
4.825,3.16
4.8,3.465
4.77,3.805
4.76,4.125
4.765,4.45
4.755,4.75
4.725,4.995
4.71,5.22
4.7,5.405
4.7,5.565
4.7,5.61
4.705,5.8
4.72,5.875
4.735,5.935
4.73,5.98
4.725,6.045
4.73,6.1
4.735,6.145
4.73,6.175
4.73,6.225
4.735,6.28
4.745,6.33
4.75,6.355
4.735,6.415
4.735,6.465
4.745,6.525
4.745,6.565
4.715,6.605
4.715,6.67
4.725,6.705
4.73,6.75
4.725,6.79
4.725,6.855
4.74,6.9
4.73,6.93
4.725,6.94
4.73,7.0
4.74,7.035
4.75,7.04
4.75,7.045
4.765,7.065
4.775,7.075
4.8,7.075
4.795,7.035
4.81,7.015
4.83,6.995
4.84,6.95
4.845,6.88
4.855,6.825
4.875,6.755
4.895,6.675
4.905,6.595
4.905,6.5
4.93,6.425
4.935,6.335
4.94,6.225
4.95,6.13
4.945,6.055
4.97,5.98
4.97,5.88
4.965,5.86
4.965,5.75
4.99,5.705
4.98,5.63
4.965,5.57
4.955,5.52
4.97,5.48
4.945,5.43
4.95,5.37
4.94,5.34
4.945,5.315
4.955,5.285
4.925,5.25
4.915,5.23
4.925,5.215
4.93,5.205
4.905,5.175
4.91,5.155
4.92,5.15
4.925,5.15
4.905,5.135
4.895,5.11
4.9,5.12
4.92,5.115
4.915,5.11
4.91,5.1
4.915,5.11
4.925,5.11
4.925,5.11
4.92,5.095
4.915,5.105
4.93,5.11
4.925,5.115
4.915,5.095
4.905,5.095
4.92,5.125
4.93,5.12
4.91,5.1
4.915,5.11
4.92,5.135
4.93,5.125
4.925,5.125
4.92,5.125
4.925,5.13
4.935,5.145
4.925,5.125
4.915,5.11
4.91,5.13
4.915,5.13
4.91,5.12
4.905,5.115
4.9,5.11
4.895,5.115
4.895,5.11
4.895,5.095
4.885,5.09
4.895,5.085
4.89,5.085
4.885,5.06
4.88,5.055
4.885,5.06
4.89,5.05
4.87,5.04
4.86,5.035
4.865,5.04
4.88,5.035
4.87,5.02
4.86,5.005
4.86,5.015
4.875,5.015
4.87,5.01
4.855,5.01
4.855,5.005
4.88,5.01
4.865,4.995
4.87,4.985
4.85,4.99
4.865,5.0
4.875,4.995
4.86,4.975
4.855,4.98
4.875,4.99
4.885,4.985
4.855,4.985
4.855,4.975
4.87,4.985
4.875,4.99
4.865,4.965
4.85,4.97
4.85,4.985
4.875,4.985
4.855,4.965
4.865,4.965
4.87,4.98
4.88,4.975
4.87,4.965
4.87,4.97
4.875,5.0
4.875,5.015
4.88,5.02
4.875,5.02
4.865,5.045
4.89,5.08
4.89,5.19
4.9,5.605
4.96,6.02
5.105,5.77
5.48,5.45
5.935,5.38
5.84,5.335
5.465,5.26
5.345,5.135
5.4,4.905
5.415,4.575
5.42,4.215
5.44,3.795
5.45,3.375
5.445,3.055
5.44,2.815
5.465,2.625
5.455,2.45
5.415,2.28
5.395,2.16
5.35,2.09
5.25,2.055
5.215,2.035
5.08,2.005
4.985,2.0
4.9,1.99
4.87,1.99
4.92,2.01
4.985,2.045
5.0,2.095
4.965,2.185
4.92,2.33
4.875,2.515
4.83,2.715
4.82,2.955
4.805,3.29
4.805,3.635
4.785,3.96
4.765,4.265
4.755,4.565
4.74,4.845
4.73,5.095
4.7,5.305
4.675,5.485
4.705,5.65
4.725,5.755
4.715,5.81
4.705,5.83
4.695,5.925
4.725,5.985
4.715,6.02
4.71,6.07
4.715,6.115
4.73,6.165
4.73,6.21
4.715,6.245
4.715,6.285
4.725,6.34
4.735,6.385
4.725,6.42
4.715,6.475
4.73,6.53
4.735,6.575
4.73,6.615
4.72,6.66
4.725,6.72
4.745,6.765
4.73,6.79
4.725,6.825
4.73,6.875
4.76,6.92
4.75,6.96
4.735,6.965
4.76,7.015
4.78,7.045
4.785,7.055
4.79,7.04
4.79,7.035
4.82,7.04
4.83,7.005
4.835,6.95
4.85,6.915
4.88,6.87
4.89,6.8
4.9,6.715
4.905,6.64
4.925,6.585
4.94,6.49
4.935,6.395
4.94,6.285
4.945,6.205
4.955,6.125
4.95,6.02
4.945,5.935
4.96,5.85
4.975,5.78
4.95,5.695
4.955,5.67
4.94,5.58
4.945,5.53
4.945,5.475
4.935,5.415
4.93,5.385
4.93,5.36
4.93,5.32
4.925,5.27
4.92,5.25
4.92,5.24
4.91,5.21
4.9,5.185
4.905,5.17
4.91,5.17
4.92,5.155
4.91,5.135
4.905,5.13
4.905,5.135
4.9,5.135
4.9,5.125
4.895,5.115
4.9,5.125
4.91,5.12
4.9,5.12
4.895,5.115
4.895,5.11
4.895,5.13
4.895,5.135
4.89,5.12
4.885,5.125
4.9,5.14
4.91,5.14
4.895,5.13
4.885,5.13
4.89,5.13
4.89,5.14
4.88,5.13
4.875,5.125
4.9,5.15
4.9,5.135
4.9,5.12
4.88,5.12
4.87,5.12
4.88,5.125
4.865,5.1
4.86,5.085
4.86,5.1
4.87,5.1
4.86,5.075
4.855,5.065
4.84,5.065
4.86,5.07
4.86,5.065
4.86,5.045
4.85,5.045
4.865,5.05
4.855,5.045
4.835,5.025
4.845,5.025
4.87,5.035
4.875,5.03
4.86,5.02
4.85,5.015
4.86,5.025
4.845,5.025
4.84,5.0
4.82,4.995
4.84,5.0
4.855,5.005
4.845,4.995
4.835,4.985
4.825,5.0
4.83,5.005
4.845,4.99
4.85,4.98
4.86,4.975
4.86,4.985
4.845,4.975
4.845,4.97
4.845,4.97
4.85,4.985
4.835,4.98
4.815,4.965
4.81,4.97
4.83,4.98
4.84,4.975
4.825,4.97
4.825,4.955
4.85,4.96
4.865,4.975
4.85,4.94
4.835,4.955
4.835,4.98
4.85,4.985
4.845,4.975
4.82,4.975
4.845,4.99
4.88,5.005
4.885,5.025
4.88,5.03
4.87,5.325
4.915,5.815
4.97,6.07
5.055,5.785
5.36,5.53
5.835,5.455
5.905,5.375
5.495,5.28
5.29,5.185
5.34,5.06
5.375,4.82
5.375,4.475
5.38,4.105
5.395,3.745
5.38,3.355
5.355,3.005
5.335,2.74
5.345,2.555
5.375,2.44
5.37,2.325
5.33,2.195
5.29,2.12
5.215,2.075
5.11,2.045
5.08,2.03
4.96,2.01
4.85,2.015
4.74,2.005
4.715,2.015
4.75,2.015
4.78,2.055
4.775,2.13
4.765,2.23
4.755,2.39
4.725,2.59
4.71,2.78
4.695,3.005
4.69,3.33
4.705,3.65
4.73,3.96
4.745,4.245
4.745,4.53
4.745,4.795
4.72,5.045
4.675,5.245
4.665,5.44
4.69,5.62
4.735,5.725
4.735,5.815
4.725,5.835
4.725,5.925
4.72,5.985
4.725,6.02
4.71,6.045
4.735,6.1
4.76,6.15
4.755,6.18
4.73,6.21
4.72,6.255
4.755,6.32
4.76,6.355
4.75,6.37
4.75,6.425
4.75,6.475
4.765,6.525
4.76,6.575
4.765,6.6
4.775,6.665
4.775,6.705
4.76,6.735
4.74,6.77
4.76,6.82
4.79,6.86
4.8,6.885
4.805,6.885
4.79,6.95
4.815,6.975
4.835,6.98
4.83,6.99
4.83,6.99
4.855,7.0
4.86,6.995
4.855,6.945
4.87,6.93
4.92,6.89
4.935,6.825
4.925,6.76
4.915,6.695
4.925,6.63
4.96,6.55
4.995,6.46
5.005,6.36
5.015,6.285
5.005,6.175
4.98,6.08
4.96,5.995
4.98,5.92
5.015,5.84
5.01,5.745
5.005,5.71
4.955,5.61
4.975,5.55
4.98,5.49
4.96,5.425
4.945,5.395
4.965,5.36
4.96,5.31
4.945,5.275
4.945,5.255
4.935,5.23
4.935,5.21
4.925,5.18
4.915,5.17
4.92,5.16
4.915,5.15
4.9,5.12
4.905,5.12
4.9,5.135
4.905,5.135
4.9,5.125
4.88,5.12
4.885,5.125
4.89,5.13
4.88,5.125
4.87,5.115
4.885,5.115
4.9,5.125
4.905,5.115
4.895,5.11
4.87,5.12
4.885,5.135
4.885,5.135
4.86,5.12
4.855,5.115
4.875,5.135
4.885,5.12
4.875,5.115
4.875,5.1
4.875,5.125
4.88,5.115
4.865,5.105
4.865,5.095
4.855,5.12
4.87,5.11
4.86,5.09
4.86,5.08
4.855,5.08
4.85,5.08
4.855,5.075
4.855,5.07
4.83,5.065
4.84,5.06
4.845,5.055
4.83,5.04
4.815,5.035
4.825,5.04
4.825,5.035
4.81,5.015
4.81,5.015
4.825,5.02
4.83,5.025
4.805,4.99
4.79,4.99
4.805,5.01
4.81,5.01
4.795,4.98
4.785,4.985
4.79,5.0
4.81,4.995
4.795,4.98
4.79,4.97
4.795,4.99
4.805,4.99
4.795,4.985
4.795,4.975
4.785,4.975
4.79,4.99
4.78,4.985
4.765,4.97
4.775,4.97
4.78,4.98
4.78,4.985
4.775,4.97
4.77,4.965
4.79,4.975
4.79,4.98
4.78,4.965
4.765,4.975
4.775,4.975
4.78,4.985
4.75,4.97
4.765,4.965
4.77,4.98
4.78,4.985
4.76,4.98
4.765,4.985
4.775,4.99
4.785,5.0
4.785,5.01
4.795,5.02
4.8,5.165
4.84,5.555
4.865,6.0
4.91,5.96
5.07,5.64
5.51,5.51
5.9,5.47
5.685,5.4
5.3,5.345
5.21,5.26
5.255,5.125
5.275,4.89
5.3,4.59
5.33,4.28
5.35,3.91
5.345,3.52
5.325,3.19
5.315,2.94
5.325,2.72
5.325,2.56
5.305,2.42
5.285,2.29
5.255,2.19
5.175,2.13
5.14,2.115
4.985,2.08
4.93,2.06
4.81,2.04
4.68,2.025
4.62,2.035
4.67,2.06
4.71,2.075
4.74,2.125
4.735,2.24
4.715,2.39
4.7,2.56
4.67,2.72
4.66,2.94
4.685,3.22
4.7,3.545
4.675,3.84
4.67,4.125
4.66,4.43
4.65,4.7
4.61,4.92
4.58,5.115
4.57,5.325
4.575,5.505
4.575,5.63
4.58,5.66
4.58,5.8
4.59,5.86
4.58,5.895
4.58,5.93
4.585,5.975
4.6,6.02
4.59,6.065
4.59,6.085
4.585,6.14
4.6,6.18
4.61,6.225
4.595,6.25
4.585,6.305
4.585,6.35
4.6,6.385
4.59,6.425
4.585,6.47
4.585,6.525
4.6,6.565
4.59,6.605
4.585,6.645
4.59,6.705
4.61,6.755
4.6,6.795
4.595,6.805
4.595,6.87
4.615,6.92
4.63,6.94
4.625,6.95
4.625,6.98
4.64,7.015
4.665,7.025
4.67,7.01
4.67,7.01
4.695,7.005
4.725,6.975
4.72,6.94
4.73,6.9
4.76,6.87
4.77,6.81
4.775,6.725
4.79,6.65
4.805,6.59
4.85,6.49
4.84,6.39
4.85,6.3
4.855,6.215
4.875,6.14
4.87,6.04
4.87,6.005
4.87,5.875
4.88,5.8
4.885,5.72
4.87,5.65
4.865,5.585
4.87,5.545
4.875,5.48
4.855,5.425
4.845,5.39
4.845,5.365
4.855,5.33
4.835,5.285
4.83,5.26
4.825,5.255
4.835,5.235
4.815,5.205
4.8,5.195
4.805,5.19
4.81,5.18
4.81,5.175
4.8,5.155
4.8,5.175
4.825,5.17
4.815,5.17
4.805,5.16
4.795,5.165
4.82,5.175
4.815,5.17
4.805,5.155
4.8,5.16
4.815,5.175
4.82,5.185
4.805,5.16
4.795,5.16
4.815,5.185
4.815,5.18
4.795,5.165
4.805,5.17
4.81,5.185
4.805,5.18
4.795,5.165
4.79,5.16
4.795,5.175
4.805,5.17
4.805,5.15
4.795,5.15
4.785,5.16
4.795,5.155
4.785,5.145
4.785,5.135
4.775,5.125
4.78,5.13
4.78,5.125
4.765,5.1
4.76,5.09
4.77,5.11
4.75,5.105
4.76,5.085
4.76,5.09
4.775,5.095
4.775,5.085
4.76,5.08
4.755,5.065
4.765,5.07
4.765,5.075
4.76,5.045
4.755,5.04
4.75,5.04
4.76,5.06
4.76,5.04
4.745,5.03
4.745,5.03
4.75,5.035
4.735,5.03
4.735,5.03
4.725,5.02
4.74,5.03
4.75,5.025
4.74,5.01
4.73,5.01
4.745,5.025
4.745,5.02
4.745,5.01
4.73,5.005
4.74,5.015
4.755,5.015
4.745,5.005
4.74,4.995
4.74,5.01
4.755,5.005
4.74,5.005
4.73,4.99
4.735,4.995
4.76,5.005
4.74,4.995
4.735,4.98
4.74,5.0
4.765,5.0
4.75,4.995
4.74,4.985
4.75,4.995
4.765,5.005
4.76,4.995
4.73,4.985
4.745,4.995
4.76,5.0
4.765,5.0
4.765,5.0
4.75,5.025
4.775,5.055
4.78,5.115
4.79,5.385
4.825,5.875
4.87,6.005
4.97,5.67
5.265,5.475
5.695,5.415
5.76,5.375
5.425,5.325
5.21,5.265
5.185,5.16
5.22,4.995
5.23,4.735
5.23,4.4
5.235,4.29
5.27,3.7
5.27,3.355
5.255,3.06
5.24,2.8
5.255,2.625
5.275,2.505
5.255,2.355
5.225,2.22
5.185,2.135
5.115,2.105
5.015,2.075
4.935,2.055
4.835,2.04
4.72,2.035
4.64,2.03
4.615,2.035
4.64,2.03
4.68,2.06
4.685,2.095
4.655,2.14
4.62,2.25
4.595,2.405
4.595,2.57
4.6,2.77
4.6,2.84
4.64,3.385
4.665,3.71
4.665,4.015
4.655,4.315
4.665,4.64
4.685,4.905
4.68,5.115
4.645,5.305
4.635,5.49
4.655,5.65
4.68,5.755
4.68,5.815
4.67,5.9
4.665,5.975
4.69,6.01
4.67,6.035
4.64,6.065
4.635,6.12
4.64,6.15
4.63,6.165
4.62,6.195
4.62,6.235
4.63,6.26
4.625,6.285
4.615,6.295
4.585,6.36
4.6,6.39
4.595,6.42
4.58,6.445
4.575,6.48
4.58,6.525
4.585,6.565
4.57,6.585
4.56,6.63
4.565,6.68
4.57,6.715
4.565,6.74
4.56,6.78
4.565,6.83
4.59,6.87
4.575,6.895
4.58,6.915
4.59,6.965
4.61,6.975
4.62,6.995
4.615,7.0
4.64,7.015
4.67,7.03
4.67,7.01
4.67,7.005
4.7,6.965
4.72,6.935
4.735,6.87
4.74,6.805
4.75,6.74
4.785,6.675
4.815,6.585
4.815,6.485
4.825,6.4
4.855,6.315
4.885,6.225
4.895,6.12
4.895,6.03
4.91,5.97
4.91,5.88
4.905,5.795
4.89,5.715
4.895,5.67
4.875,5.605
4.885,5.53
4.865,5.48
4.87,5.445
4.88,5.41
4.855,5.37
4.845,5.355
4.84,5.31
4.85,5.295
4.83,5.27
4.815,5.25
4.81,5.26
4.825,5.24
4.82,5.24
4.81,5.21
4.81,5.2
4.815,5.21
4.825,5.21
4.81,5.195
4.795,5.195
4.805,5.21
4.815,5.205
4.795,5.195
4.79,5.2
4.8,5.205
4.815,5.205
4.8,5.195
4.78,5.195
4.785,5.21
4.8,5.205
4.79,5.2
4.79,5.195
4.78,5.2
4.8,5.205
4.78,5.19
4.77,5.185
4.77,5.2
4.78,5.185
4.775,5.19
4.775,5.17
4.79,5.17
4.805,5.175
4.815,5.16
4.79,5.145
4.775,5.145
4.775,5.14
4.77,5.135
4.75,5.115
4.73,5.115
4.73,5.125
4.75,5.11
4.755,5.1
4.76,5.08
4.765,5.09
4.775,5.095
4.775,5.085
4.765,5.07
4.75,5.08
4.76,5.07
4.755,5.065
4.75,5.055
4.75,5.05
4.765,5.06
4.755,5.06
4.735,5.04
4.725,5.03
4.74,5.035
4.745,5.04
4.755,5.02
4.74,5.02
4.75,5.04
4.765,5.035
4.765,5.015
4.755,5.02
4.75,5.02
4.745,5.025
4.72,5.0
4.7,4.995
4.705,5.01
4.725,5.01
4.745,5.01
4.74,5.0
4.765,5.005
4.775,5.015
4.775,5.01
4.735,4.995
4.73,5.0
4.745,5.015
4.75,5.01
4.725,5.0
4.7,5.0
4.72,5.0
4.74,4.995
4.755,4.99
4.755,4.99
4.765,4.995
4.76,5.005
4.76,4.99
4.765,4.98
4.78,4.99
4.805,4.995
4.8,4.99
4.78,4.985
4.775,5.01
4.785,5.02
4.805,5.03
4.8,5.04
4.81,5.365
4.845,5.87
4.9,6.005
4.995,5.665
5.35,5.465
5.775,5.41
5.755,5.32
5.37,5.21
5.185,5.075
5.225,4.9
5.255,4.655
5.235,4.345
5.24,4.04
5.265,3.775
5.275,3.51
5.24,3.28
5.215,3.06
5.22,2.83
5.23,2.605
5.21,2.435
5.19,2.32
5.16,2.23
5.1,2.15
5.01,2.1
4.97,2.085
4.81,2.055
4.72,2.06
4.59,2.035
4.48,2.02
4.47,2.035
4.525,2.06
4.57,2.08
4.555,2.125
4.545,2.24
4.57,2.42
4.595,2.625
4.61,2.87
4.65,3.17
4.68,3.495
4.705,3.84
4.705,4.165
4.69,4.465
4.695,4.755
4.715,5.0
4.73,5.22
4.73,5.425
4.725,5.61
4.74,5.73
4.755,5.81
4.76,5.83
4.755,5.93
4.76,5.99
4.76,6.025
4.735,6.055
4.725,6.095
4.75,6.14
4.78,6.175
4.795,6.165
4.815,6.205
4.82,6.215
4.805,6.235
4.795,6.25
4.81,6.275
4.845,6.295
4.845,6.325
4.82,6.34
4.8,6.345
4.805,6.39
4.815,6.43
4.82,6.44
4.82,6.48
4.82,6.545
4.82,6.59
4.805,6.605
4.79,6.61
4.8,6.68
4.81,6.715
4.8,6.735
4.805,6.76
4.815,6.785
4.81,6.82
4.795,6.83
4.81,6.825
4.84,6.83
4.85,6.855
4.845,6.83
4.835,6.79
4.85,6.765
4.88,6.745
4.89,6.695
4.89,6.635
4.9,6.58
4.935,6.53
4.96,6.445
4.975,6.365
4.96,6.285
4.965,6.21
4.95,6.125
4.965,6.045
4.965,6.005
5.0,5.875
5.015,5.805
5.0,5.73
4.96,5.635
4.94,5.575
4.955,5.53
4.965,5.475
4.95,5.405
4.955,5.375
4.95,5.345
4.95,5.295
4.935,5.26
4.915,5.24
4.905,5.22
4.9,5.21
4.9,5.18
4.905,5.175
4.91,5.175
4.91,5.165
4.885,5.16
4.86,5.15
4.89,5.15
4.905,5.16
4.915,5.15
4.91,5.145
4.875,5.15
4.875,5.14
4.865,5.145
4.87,5.14
4.885,5.15
4.875,5.155
4.86,5.155
4.855,5.14
4.855,5.15
4.875,5.16
4.885,5.155
4.87,5.135
4.855,5.145
4.875,5.155
4.86,5.15
4.845,5.135
4.825,5.135
4.835,5.14
4.855,5.14
4.85,5.13
4.84,5.115
4.855,5.125
4.865,5.125
4.855,5.11
4.845,5.105
4.84,5.105
4.845,5.095
4.84,5.09
4.825,5.075
4.825,5.085
4.83,5.08
4.845,5.075
4.825,5.055
4.825,5.05
4.84,5.055
4.835,5.045
4.83,5.035
4.815,5.035
4.82,5.05
4.83,5.04
4.825,5.015
4.81,5.015
4.82,5.025
4.83,5.02
4.82,5.01
4.805,5.0
4.815,5.01
4.825,5.005
4.815,5.0
4.82,4.99
4.815,4.995
4.825,5.005
4.81,4.985
4.815,4.975
4.81,4.975
4.795,4.985
4.795,4.98
4.805,4.965
4.805,4.96
4.815,4.975
4.82,4.97
4.8,4.965
4.79,4.965
4.81,4.98
4.81,4.97
4.805,4.95
4.795,4.96
4.805,4.97
4.815,4.98
4.8,4.96
4.79,4.955
4.805,4.975
4.82,4.965
4.8,4.955
4.79,4.95
4.79,4.96
4.8,4.97
4.81,4.97
4.795,4.96
4.79,4.97
4.805,4.98
4.82,4.98
4.8,4.97
4.795,4.975
4.815,5.01
4.83,5.075
4.835,5.33
4.87,5.875
4.935,6.07
5.085,5.695
5.49,5.45
5.93,5.42
5.855,5.38
5.475,5.325
5.295,5.26
5.275,5.165
5.3,5.0
5.325,4.745
5.325,4.43
5.335,4.325
5.365,3.73
5.375,3.405
5.37,3.115
5.36,2.86
5.355,2.675
5.365,2.53
5.34,2.37
5.285,2.205
5.215,2.125
5.125,2.095
5.035,2.06
4.94,2.025
4.82,2.01
4.705,2.02
4.66,2.025
4.665,2.0
4.69,2.025
4.705,2.08
4.695,2.155
4.665,2.27
4.635,2.455
4.655,2.68
4.675,2.94
4.705,3.245
4.71,3.345
4.715,3.905
4.72,4.22
4.73,4.53
4.7,4.795
4.695,5.035
4.685,5.235
4.68,5.425
4.68,5.585
4.7,5.695
4.72,5.785
4.715,5.835
4.71,5.88
4.71,5.935
4.73,5.98
4.73,6.02
4.73,6.045
4.72,6.07
4.715,6.13
4.73,6.15
4.73,6.17
4.705,6.205
4.72,6.25
4.73,6.285
4.73,6.315
4.725,6.315
4.71,6.395
4.715,6.435
4.725,6.465
4.715,6.5
4.72,6.545
4.72,6.59
4.715,6.64
4.715,6.675
4.715,6.705
4.725,6.77
4.735,6.815
4.725,6.84
4.725,6.895
4.74,6.935
4.75,6.965
4.76,6.985
4.75,7.015
4.775,7.04
4.795,7.035
4.8,7.035
4.795,7.01
4.825,7.015
4.865,6.985
4.885,6.935
4.895,6.915
4.905,6.81
4.95,6.72
4.95,6.62
4.965,6.525
4.99,6.435
5.02,6.345
5.035,6.24
5.025,6.135
5.02,6.045
5.04,5.98
5.05,5.9
5.035,5.815
5.02,5.74
5.02,5.675
5.01,5.6
4.975,5.535
4.955,5.48
4.965,5.445
4.96,5.395
4.955,5.35
4.935,5.31
4.935,5.305
4.94,5.28
4.925,5.25
4.915,5.235
4.9,5.22
4.91,5.215
4.9,5.185
4.9,5.18
4.89,5.17
4.895,5.185
4.905,5.165
4.89,5.145
4.88,5.155
4.895,5.18
4.9,5.16
4.885,5.16
4.865,5.16
4.885,5.165
4.89,5.165
4.88,5.17
4.875,5.17
4.875,5.175
4.885,5.18
4.895,5.16
4.88,5.165
4.89,5.175
4.89,5.185
4.89,5.17
4.885,5.175
4.88,5.17
4.88,5.185
4.875,5.17
4.855,5.155
4.845,5.155
4.865,5.165
4.865,5.155
4.84,5.135
4.84,5.14
4.86,5.15
4.86,5.14
4.845,5.125
4.835,5.12
4.85,5.125
4.85,5.12
4.845,5.11
4.835,5.1
4.84,5.105
4.85,5.095
4.84,5.09
4.825,5.075
4.825,5.075
4.845,5.075
4.835,5.065
4.83,5.055
4.815,5.055
4.84,5.065
4.84,5.05
4.815,5.05
4.81,5.035
4.83,5.045
4.835,5.045
4.82,5.03
4.815,5.025
4.825,5.04
4.83,5.04
4.82,5.015
4.8,5.02
4.81,5.04
4.825,5.025
4.82,5.005
4.8,5.005
4.81,5.015
4.825,5.02
4.82,5.01
4.8,5.0
4.815,5.02
4.815,5.015
4.815,5.005
4.815,5.0
4.81,5.01
4.815,5.015
4.82,5.01
4.82,5.0
4.81,5.0
4.815,5.01
4.82,5.005
4.815,4.995
4.81,5.0
4.83,5.005
4.825,5.0
4.82,4.985
4.82,5.0
4.835,5.0
4.835,5.005
4.835,4.995
4.825,4.995
4.83,5.01
4.835,5.005
4.845,4.995
4.83,4.99
4.855,5.015
4.85,5.025
4.86,5.06
4.865,5.08
4.895,5.58
4.945,6.05
5.02,5.965
5.2,5.61
5.675,5.455
6.015,5.4
5.795,5.335
5.41,5.28
5.285,5.215
5.3,5.075
5.31,4.855
5.315,4.54
5.325,4.18
5.345,3.82
5.37,3.42
5.35,3.075
5.33,2.835
5.36,2.65
5.38,2.515
5.36,2.37
5.335,2.24
5.32,2.17
5.265,2.125
5.16,2.08
5.13,2.07
4.985,2.045
4.875,2.045
4.78,2.035
4.74,2.025
4.765,2.04
4.805,2.055
4.825,2.075
4.79,2.115
4.76,2.205
4.735,2.35
4.725,2.52
4.7,2.735
4.715,3.025
4.74,3.365
4.745,3.7
4.745,4.0
4.73,4.33
4.745,4.645
4.74,4.935
4.715,5.17
4.695,5.39
4.7,5.605
4.72,5.75
4.735,5.825
4.73,5.85
4.735,5.96
4.745,6.005
4.755,6.05
4.74,6.08
4.735,6.13
4.76,6.175
4.77,6.2
4.76,6.225
4.755,6.265
4.745,6.295
4.755,6.325
4.745,6.355
4.73,6.395
4.745,6.43
4.755,6.46
4.745,6.495
4.735,6.53
4.745,6.57
4.755,6.605
4.75,6.63
4.745,6.66
4.75,6.715
4.76,6.745
4.75,6.78
4.75,6.795
4.745,6.865
4.755,6.915
4.755,6.93
4.77,6.96
4.78,6.99
4.79,7.025
4.81,7.03
4.805,7.04
4.81,7.04
4.825,7.04
4.845,7.03
4.84,7.005
4.855,6.975
4.875,6.94
4.89,6.88
4.895,6.8
4.9,6.735
4.925,6.67
4.945,6.57
4.95,6.47
4.95,6.385
4.975,6.305
4.985,6.215
4.995,6.125
4.99,6.09
5.005,5.955
5.015,5.86
5.005,5.775
4.98,5.695
4.97,5.63
4.985,5.57
4.985,5.515
4.975,5.45
4.965,5.41
4.975,5.385
4.97,5.335
4.95,5.295
4.95,5.265
4.955,5.255
4.965,5.235
4.945,5.2
4.925,5.195
4.925,5.2
4.925,5.2
4.92,5.175
4.905,5.17
4.915,5.19
4.915,5.2
4.89,5.19
4.895,5.19
4.875,5.2
4.89,5.215
4.9,5.21
4.89,5.205
4.89,5.22
4.9,5.23
4.91,5.22
4.925,5.2
4.92,5.2
4.93,5.18
4.94,5.17
4.935,5.135
4.935,5.125
4.94,5.12
4.925,5.11
4.905,5.1
4.895,5.095
4.9,5.1
4.91,5.1
4.905,5.11
4.9,5.11
4.905,5.105
4.895,5.11
4.865,5.085
4.855,5.08
4.835,5.09
4.855,5.09
4.86,5.075
4.83,5.065
4.835,5.07
4.855,5.07
4.86,5.055
4.85,5.04
4.835,5.035
4.825,5.045
4.815,5.02
4.81,5.02
4.8,5.01
4.82,5.02
4.845,5.01
4.84,4.995
4.83,4.995
4.84,5.0
4.845,4.995
4.815,4.985
4.815,4.98
4.81,4.985
4.825,4.995
4.815,4.99
4.805,4.985
4.815,4.985
4.84,4.995
4.845,4.975
4.815,4.965
4.81,4.975
4.82,4.98
4.835,4.985
4.825,4.97
4.825,4.98
4.84,5.005
4.83,4.995
4.825,4.97
4.81,4.98
4.82,5.0
4.845,4.985
4.845,4.975
4.82,4.975
4.795,4.99
4.81,4.99
4.82,4.98
4.82,4.975
4.825,4.99
4.835,4.98
4.825,4.975
4.82,4.965
4.825,4.985
4.85,4.995
4.87,4.99
4.85,4.99
4.85,5.015
4.87,5.06
4.875,5.19
4.9,5.64
4.945,6.05
5.07,5.82
5.41,5.5
5.88,5.4
5.885,5.35
5.465,5.28
5.28,5.165
5.29,4.965
5.31,4.695
5.34,4.355
5.325,3.985
5.325,3.57
5.33,3.185
5.325,2.915
5.31,2.72
5.295,2.555
5.295,2.51
5.29,2.38
5.31,2.26
5.275,2.155
5.195,2.1
5.11,2.085
5.055,2.06
4.95,2.035
4.81,2.015
4.725,2.01
4.755,2.03
4.815,2.04
4.85,2.065
4.83,2.145
4.79,2.26
4.745,2.405
4.68,2.575
4.685,2.785
4.71,3.03
4.725,3.345
4.715,3.66
4.69,3.985
4.73,4.315
4.765,4.615
4.77,4.895
4.755,4.97
4.725,5.315
4.72,5.505
4.725,5.645
4.72,5.76
4.715,5.85
4.72,5.92
4.74,5.955
4.77,6.01
4.78,6.065
4.78,6.125
4.785,6.175
4.79,6.205
4.775,6.265
4.79,6.32
4.79,6.365
4.785,6.4
4.77,6.465
4.785,6.52
4.79,6.565
4.795,6.605
4.795,6.67
4.81,6.725
4.79,6.785
4.77,6.825
4.76,6.84
4.78,6.925
4.81,6.965
4.84,7.0
4.84,7.025
4.86,7.075
4.855,7.11
4.865,7.11
4.85,7.135
4.855,7.14
4.865,7.165
4.895,7.145
4.915,7.11
4.95,7.08
4.96,7.04
4.965,6.98
4.97,6.925
4.98,6.855
5.0,6.79
